otu_id	assignment
denovo32592	Propionivibrio_dicarboxylicus
denovo32593	Prevotella_pallens
denovo32594	Enterococcus_faecalis
denovo32595	Spirosoma_linguale
denovo32596	Dialister_invisus
denovo32597	Dialister_succinatiphilus
denovo32599	Alloprevotella_rava
denovo32600	Capnocytophaga_leadbetteri
denovo32601	Porphyromonas_gingivalis
denovo32603	Prevotella_melaninogenica
denovo32607	Selenomonas_artemidis
denovo32608	Streptococcus_anginosus_subsp._whileyi
denovo32609	Prevotella_nanceiensis
denovo32610	Leptotrichia_goodfellowii
denovo32611	Streptococcus_salivarius_subsp._thermophilus
denovo32613	Centipeda_periodontii
denovo32614	Gemella_morbillorum
denovo32615	Centipeda_periodontii
denovo32616	Staphylococcus_epidermidis
denovo32619	Paraprevotella_xylaniphila
denovo3262	Corynebacterium_pseudodiphtheriticum
denovo32620	Aggregatibacter_segnis
denovo32623	Corynebacterium_propinquum
denovo32624	Porphyromonas_gingivalis
denovo32625	Streptococcus_anginosus
denovo32627	Streptococcus_infantis
denovo32628	Prevotella_pallens
denovo32629	Campylobacter_gracilis
denovo32630	Granulibacter_bethesdensis
denovo32633	Porphyromonas_asaccharolytica
denovo32634	Gemella_haemolysans
denovo32635	Streptococcus_parasanguinis
denovo32639	Actinomyces_georgiae
denovo32641	Capnocytophaga_leadbetteri
denovo32643	Staphylococcus_epidermidis
denovo32647	Streptococcus_dentisani
denovo3265	Clostridium_ultunense
denovo32652	Porphyromonas_catoniae
denovo32653	Salinirepens_amamiensis
denovo32656	Abiotrophia_defectiva
denovo32658	Leptotrichia_goodfellowii
denovo3266	Burkholderia_tropica
denovo32660	Streptococcus_dentisani
denovo32662	Campylobacter_rectus
denovo32665	Porphyromonas_gulae
denovo3267	Lactobacillus_intestinalis
denovo32670	Staphylococcus_epidermidis
denovo32671	Porphyromonas_catoniae
denovo32674	Leptotrichia_wadei
denovo32678	Corynebacterium_simulans
denovo32682	Prevotella_denticola
denovo32683	Lactobacillus_gasseri
denovo32687	Porphyromonas_catoniae
denovo32688	Staphylococcus_aureus_subsp._anaerobius
denovo32689	Prevotella_intermedia
denovo32692	Arthrobacter_chlorophenolicus
denovo32694	Anaeroglobus_geminatus
denovo32696	Actinomyces_odontolyticus
denovo327	Enterococcus_faecalis
denovo3270	Streptococcus_anginosus
denovo32701	Streptococcus_infantis
denovo32703	Porphyromonas_catoniae
denovo32706	Veillonella_denticariosi
denovo32707	Streptococcus_dentisani
denovo32708	Streptococcus_gordonii
denovo32710	Atopobium_rimae
denovo32713	Streptococcus_tigurinus
denovo32714	Prevotella_nanceiensis
denovo32716	Alloprevotella_rava
denovo32717	Peptoniphilus_lacrimalis
denovo32720	Rothia_dentocariosa
denovo32721	Porphyromonas_gingivalis
denovo32724	Streptococcus_pseudopneumoniae
denovo32725	Porphyromonas_gingivalis
denovo32727	Veillonella_atypica
denovo32728	Prevotella_oris
denovo32729	Rothia_mucilaginosa
denovo32730	Prevotella_melaninogenica
denovo32731	Lautropia_mirabilis
denovo32732	Prevotella_oris
denovo32735	Shigella_flexneri
denovo32736	Veillonella_tobetsuensis
denovo32741	Altererythrobacter_marinus
denovo32742	Haemophilus_influenzae
denovo32743	Treponema_socranskii_subsp._buccale
denovo32745	Prevotella_denticola
denovo32746	Pseudomonas_aeruginosa
denovo32747	Capnocytophaga_leadbetteri
denovo32748	Peptoniphilus_lacrimalis
denovo3275	Atopobium_parvulum
denovo32750	Streptococcus_parasanguinis
denovo32753	Rickettsia_aeschlimannii
denovo32756	Desulfuromonas_palmitatis
denovo3276	Prevotella_histicola
denovo32761	Prevotella_melaninogenica
denovo32762	Prevotella_nanceiensis
denovo32764	Megasphaera_micronuciformis
denovo32765	Paraprevotella_xylaniphila
denovo3277	Bacillus_thermotolerans
denovo32771	Prevotella_jejuni
denovo32775	Streptococcus_gordonii
denovo32776	Campylobacter_concisus
denovo32780	Streptococcus_constellatus_subsp._constellatus
denovo32781	Gemella_haemolysans
denovo32782	Streptococcus_dentisani
denovo32783	Alloprevotella_tannerae
denovo32787	Enterococcus_faecalis
denovo32789	Campylobacter_showae
denovo3279	Gordonia_lacunae
denovo32793	Gemella_haemolysans
denovo32794	Prevotella_oris
denovo32796	Veillonella_magna
denovo32798	Corynebacterium_propinquum
denovo3280	Prevotella_melaninogenica
denovo32800	Actinomyces_naeslundii
denovo32804	Haemophilus_parainfluenzae
denovo32806	Eremococcus_coleocola
denovo32809	Lactobacillus_ultunensis
denovo3281	Anaeroglobus_geminatus
denovo32810	Actinomyces_johnsonii
denovo32811	Veillonella_denticariosi
denovo32814	Porphyromonas_bennonis
denovo32817	Staphylococcus_aureus_subsp._anaerobius
denovo32818	Rothia_mucilaginosa
denovo32819	Treponema_maltophilum
denovo32820	Clostridium_methylpentosum
denovo32822	Tessaracoccus_bendigoensis
denovo32823	Clostridium_populeti
denovo32827	Porphyromonas_gingivalis
denovo32828	Nocardioides_ganghwensis
denovo32829	Streptococcus_infantis
denovo3283	Prevotella_oris
denovo32833	Fusobacterium_periodonticum
denovo32835	Streptococcus_sanguinis
denovo32836	Prevotella_buccae
denovo32837	Cohnella_thermotolerans
denovo32838	Nocardioides_alpinus
denovo32839	Flavobacterium_cucumis
denovo32840	Bacteroides_rodentium
denovo32844	Anaerococcus_octavius
denovo32845	Veillonella_tobetsuensis
denovo32849	Corynebacterium_tuberculostearicum
denovo32852	Fusobacterium_nucleatum_subsp._nucleatum
denovo32853	Porphyromonas_gulae
denovo32855	Holophaga_foetida
denovo32858	Haemophilus_influenzae
denovo32859	Prevotella_melaninogenica
denovo32861	Porphyromonas_gingivalis
denovo32862	Streptococcus_oralis
denovo32863	Bacteroides_acidifaciens
denovo32866	Gemella_sanguinis
denovo32868	Alloprevotella_tannerae
denovo3287	Porphyromonas_catoniae
denovo32870	Glaciihabitans_tibetensis
denovo32872	Murdochiella_asaccharolytica
denovo32874	Rothia_mucilaginosa
denovo32877	Fusobacterium_russii
denovo32879	Prevotella_oris
denovo32880	Eggerthia_catenaformis
denovo32881	Rothia_mucilaginosa
denovo32882	Streptococcus_infantis
denovo32884	Enterococcus_faecalis
denovo32888	Porphyromonas_endodontalis
denovo3289	Atopobium_vaginae
denovo32891	Prevotella_copri
denovo32892	Staphylococcus_epidermidis
denovo32893	Actinomyces_massiliensis
denovo32894	Alloprevotella_tannerae
denovo32896	Streptococcus_sanguinis
denovo32897	Enterococcus_faecalis
denovo32899	Chryseobacterium_taihuense
denovo32902	Oribacterium_sinus
denovo32903	Isoptericola_dokdonensis
denovo32904	Gemella_haemolysans
denovo32907	Staphylococcus_epidermidis
denovo32908	Mycobacterium_gordonae
denovo32909	Haemophilus_influenzae
denovo32914	Ureaplasma_parvum
denovo32916	Corynebacterium_xerosis
denovo32919	Sphingomonas_kaistensis
denovo32920	Bradyrhizobium_pachyrhizi
denovo32923	Rhodoligotrophos_appendicifer
denovo32926	Enterococcus_faecalis
denovo3293	Porphyromonas_catoniae
denovo32931	Prevotella_oris
denovo32932	Prevotella_histicola
denovo32933	Veillonella_denticariosi
denovo32934	Staphylococcus_haemolyticus
denovo32936	Capnocytophaga_leadbetteri
denovo32938	Granulicatella_adiacens
denovo32939	Alloprevotella_tannerae
denovo32942	Veillonella_tobetsuensis
denovo32945	Bacteroides_acidifaciens
denovo32946	Fusobacterium_nucleatum_subsp._vincentii
denovo32948	Porphyromonas_catoniae
denovo32949	Actinomyces_vaccimaxillae
denovo32951	Prevotella_oulorum
denovo32953	Prevotella_nanceiensis
denovo32956	Alloprevotella_tannerae
denovo32957	Flavobacterium_pectinovorum
denovo32958	Chryseobacterium_yonginense
denovo32959	Prevotella_denticola
denovo3296	Streptococcus_pseudopneumoniae
denovo32961	Dialister_invisus
denovo32962	Streptococcus_constellatus_subsp._constellatus
denovo32963	Actinomyces_oris
denovo32965	Selenomonas_infelix
denovo32966	Actinomyces_vaccimaxillae
denovo32967	Porphyromonas_gingivalis
denovo32969	Corynebacterium_xerosis
denovo3297	Tessaracoccus_oleiagri
denovo32971	Prevotella_bivia
denovo32972	Parvimonas_micra
denovo32973	Butyrivibrio_crossotus
denovo32975	Neisseria_flavescens
denovo32976	Prevotella_melaninogenica
denovo32978	Porphyromonas_catoniae
denovo32983	Corynebacterium_macginleyi
denovo32984	Alloprevotella_rava
denovo32987	Streptococcus_pseudopneumoniae
denovo32988	Prevotella_nanceiensis
denovo3299	Parvimonas_micra
denovo32993	Prevotella_oulorum
denovo32994	Prevotella_oris
denovo32997	Corynebacterium_accolens
denovo32999	Bacteroides_coprophilus
denovo3300	Streptococcus_peroris
denovo33000	Veillonella_parvula
denovo33004	Staphylococcus_epidermidis
denovo33006	Actinomyces_vaccimaxillae
denovo3301	Clostridium_perfringens
denovo33011	Oribacterium_sinus
denovo33012	Capnocytophaga_sputigena
denovo33017	Capnocytophaga_granulosa
denovo33018	Fusobacterium_naviforme
denovo3302	Staphylococcus_aureus_subsp._anaerobius
denovo33020	Sphaerobacter_thermophilus
denovo33022	Lactobacillus_gasseri
denovo33023	Prevotella_jejuni
denovo33024	Streptococcus_oralis
denovo33025	Staphylococcus_epidermidis
denovo33033	Rothia_dentocariosa
denovo33035	Prevotella_salivae
denovo33039	Granulicatella_adiacens
denovo33045	Alloprevotella_tannerae
denovo33046	Eubacterium_brachy
denovo33047	Prevotella_oris
denovo33049	Streptococcus_mitis
denovo33050	Prevotella_enoeca
denovo33052	Prevotella_denticola
denovo33055	Porphyromonas_gingivalis
denovo33057	Prevotella_veroralis
denovo33058	Campylobacter_concisus
denovo3306	Granulicatella_adiacens
denovo33061	Alloprevotella_rava
denovo33062	Prevotella_denticola
denovo33067	Oribacterium_sinus
denovo33069	Fusobacterium_naviforme
denovo3307	Alloprevotella_rava
denovo33074	Gemmiger_formicilis
denovo33075	Prevotella_melaninogenica
denovo33078	Anaerococcus_octavius
denovo33079	Porphyromonas_catoniae
denovo3308	Succinatimonas_hippei
denovo33080	Streptococcus_pseudopneumoniae
denovo33084	Streptococcus_dentisani
denovo33086	Porphyromonas_endodontalis
denovo33087	Mobiluncus_mulieris
denovo33088	Micromonospora_rifamycinica
denovo33090	Actinomyces_dentalis
denovo33092	Prevotella_salivae
denovo33097	Prevotella_nanceiensis
denovo33098	Propionicimonas_paludicola
denovo33099	Prevotella_histicola
denovo33101	Prevotella_nanceiensis
denovo33102	Gemella_haemolysans
denovo33103	Prevotella_melaninogenica
denovo33104	Porphyromonas_catoniae
denovo33108	Alloprevotella_tannerae
denovo33109	Fusobacterium_naviforme
denovo33110	Enterococcus_faecalis
denovo33112	Staphylococcus_epidermidis
denovo33113	Rubellimicrobium_mesophilum
denovo33117	Gemella_sanguinis
denovo33118	Campylobacter_gracilis
denovo33119	Streptococcus_parasanguinis
denovo3312	Granulicatella_adiacens
denovo33122	Bacteroides_faecichinchillae
denovo33124	Lactobacillus_gasseri
denovo33125	Eikenella_corrodens
denovo33127	Oscillibacter_valericigenes
denovo33129	Veillonella_tobetsuensis
denovo33130	Staphylococcus_haemolyticus
denovo33132	Gemella_haemolysans
denovo33135	Thermus_oshimai
denovo33137	Actinomyces_meyeri
denovo33138	Atopobium_vaginae
denovo3314	Leptotrichia_wadei
denovo33141	Corynebacterium_xerosis
denovo33142	Dialister_invisus
denovo33146	Pseudomonas_aeruginosa
denovo33148	Treponema_socranskii_subsp._socranskii
denovo33149	Corynebacterium_simulans
denovo3315	Neisseria_sicca
denovo33150	Prevotella_bryantii
denovo33153	Bacteroides_acidifaciens
denovo33154	Fusobacterium_canifelinum
denovo33158	Azoarcus_indigens
denovo3316	Porphyromonas_gulae
denovo33161	Porphyromonas_catoniae
denovo33163	Chryseobacterium_haifense
denovo33165	Capnocytophaga_gingivalis
denovo33168	Streptococcus_tigurinus
denovo33169	Prevotella_oris
denovo3317	Neisseria_elongata_subsp._glycolytica
denovo33170	Staphylococcus_hominis_subsp._hominis
denovo33172	Porphyromonas_gingivalis
denovo33177	Neisseria_oralis
denovo33178	Clostridium_disporicum
denovo3318	Dialister_invisus
denovo33180	Fusicatenibacter_saccharivorans
denovo33181	Kytococcus_sedentarius
denovo33184	Porphyromonas_catoniae
denovo33186	Flavobacterium_frigidimaris
denovo33187	Veillonella_tobetsuensis
denovo3319	Megasphaera_micronuciformis
denovo33190	Clostridium_straminisolvens
denovo33191	Prevotella_multiformis
denovo33194	Porphyromonas_catoniae
denovo33197	Rothia_mucilaginosa
denovo332	Alloprevotella_tannerae
denovo3320	Veillonella_denticariosi
denovo33200	Porphyromonas_catoniae
denovo33203	Veillonella_tobetsuensis
denovo33204	Prevotella_oulorum
denovo33205	Moraxella_catarrhalis
denovo33208	Actinomyces_viscosus
denovo33209	Ureaplasma_parvum
denovo33210	Streptococcus_gordonii
denovo33211	Pyramidobacter_piscolens
denovo33212	Porphyromonas_catoniae
denovo33213	Parvimonas_micra
denovo33214	Stomatobaculum_longum
denovo33215	Kingella_oralis
denovo33216	Prevotella_oris
denovo33217	Prevotella_oryzae
denovo33218	Prevotella_denticola
denovo33219	Atopobium_parvulum
denovo3322	Prevotella_oris
denovo33220	Rubricoccus_marinus
denovo33221	Streptococcus_gordonii
denovo33225	Aridibacter_kavangonensis
denovo33226	Altererythrobacter_luteolus
denovo33227	Streptococcus_gordonii
denovo3323	Prevotella_aurantiaca
denovo33230	Ureaplasma_parvum
denovo33232	Lachnoanaerobaculum_orale
denovo33233	Schwartzia_succinivorans
denovo33234	Streptococcus_pseudopneumoniae
denovo33236	Enterococcus_faecalis
denovo33239	Streptococcus_alactolyticus
denovo33240	Porphyromonas_catoniae
denovo33244	Prevotella_oris
denovo33247	Oribacterium_sinus
denovo33249	Rhizobium_halophytocola
denovo3325	Selenomonas_infelix
denovo33253	Neisseria_sicca
denovo33254	Streptococcus_oralis
denovo33257	Streptococcus_mitis
denovo33258	Streptococcus_pseudopneumoniae
denovo3326	Alloprevotella_tannerae
denovo33260	Prevotella_oris
denovo33261	Streptococcus_australis
denovo33262	Dialister_invisus
denovo33264	Streptococcus_parasanguinis
denovo33266	Veillonella_parvula
denovo33267	Staphylococcus_epidermidis
denovo33268	Staphylococcus_epidermidis
denovo33270	Gemella_haemolysans
denovo33272	Leptotrichia_goodfellowii
denovo33274	Streptococcus_pseudopneumoniae
denovo33275	Porphyromonas_gulae
denovo33276	Atopobium_rimae
denovo33280	Actinomyces_graevenitzii
denovo33282	Fusobacterium_nucleatum_subsp._polymorphum
denovo33285	Actinomyces_oris
denovo33287	Citrobacter_murliniae
denovo33288	Rothia_mucilaginosa
denovo33289	Actinomyces_meyeri
denovo33290	Granulicatella_adiacens
denovo33293	Actinomyces_israelii
denovo33294	Prevotella_pallens
denovo33295	Alloprevotella_tannerae
denovo33298	Granulicatella_adiacens
denovo33299	Veillonella_denticariosi
denovo333	Porphyromonas_catoniae
denovo3330	Veillonella_parvula
denovo33300	Actinomyces_weissii
denovo33305	Neisseria_sicca
denovo3331	Haemophilus_aegyptius
denovo33311	Gemella_haemolysans
denovo33313	Streptococcus_oralis
denovo33315	Streptococcus_pseudopneumoniae
denovo33316	Alloprevotella_tannerae
denovo33317	Actinomyces_meyeri
denovo3332	Atopobium_vaginae
denovo33325	Capnocytophaga_ochracea
denovo33329	Prevotella_salivae
denovo33330	Streptococcus_parasanguinis
denovo33331	Campylobacter_concisus
denovo33332	Porphyromonas_bennonis
denovo33336	Staphylococcus_aureus_subsp._anaerobius
denovo33338	Oribacterium_sinus
denovo3334	Pasteurella_mairii
denovo33340	Alloprevotella_tannerae
denovo33341	Streptococcus_pseudopneumoniae
denovo33342	Tannerella_forsythia
denovo3335	Novosphingobium_naphthalenivorans
denovo33352	Prevotella_oris
denovo33353	Staphylococcus_aureus_subsp._anaerobius
denovo33354	Enterococcus_faecalis
denovo33357	Corynebacterium_accolens
denovo33358	Streptococcus_constellatus_subsp._constellatus
denovo33359	Prevotella_buccalis
denovo33360	Pseudoxanthomonas_taiwanensis
denovo33362	Streptococcus_dentisani
denovo33366	Actinomyces_graevenitzii
denovo3337	Prevotella_saccharolytica
denovo33370	Dialister_invisus
denovo33374	Haemophilus_parainfluenzae
denovo33375	Bacteroides_coprophilus
denovo33377	Capnocytophaga_sputigena
denovo3338	Granulicatella_adiacens
denovo33381	Granulicatella_adiacens
denovo33382	Prevotella_denticola
denovo33388	Capnocytophaga_gingivalis
denovo33394	Corynebacterium_pseudodiphtheriticum
denovo33395	Veillonella_denticariosi
denovo33396	Staphylococcus_aureus_subsp._anaerobius
denovo33397	Bacteroides_acidifaciens
denovo33399	Prevotella_denticola
denovo33401	Porphyromonas_catoniae
denovo33402	Paraprevotella_xylaniphila
denovo33406	Veillonella_parvula
denovo33407	Staphylococcus_epidermidis
denovo33409	Enterococcus_faecalis
denovo33413	Anaeroglobus_geminatus
denovo33418	Prevotella_maculosa
denovo3342	Tessaracoccus_bendigoensis
denovo33420	Abiotrophia_defectiva
denovo33424	Corynebacterium_simulans
denovo33426	Fusobacterium_nucleatum_subsp._polymorphum
denovo33428	Staphylococcus_simiae
denovo33429	Capnocytophaga_leadbetteri
denovo33430	Eubacterium_coprostanoligenes
denovo33431	Streptococcus_mitis
denovo33432	Prevotella_melaninogenica
denovo33434	Gemella_haemolysans
denovo33435	Prevotella_denticola
denovo33437	Neisseria_sicca
denovo3344	Thermoanaerobacterium_aotearoense
denovo33441	Oceanitalea_nanhaiensis
denovo33442	Capnocytophaga_gingivalis
denovo33447	Granulicatella_adiacens
denovo33448	Streptococcus_infantis
denovo33449	Eubacterium_brachy
denovo3345	Gemmatimonas_aurantiaca
denovo33454	Lactobacillus_gasseri
denovo33457	Streptococcus_gordonii
denovo33460	Veillonella_criceti
denovo33461	Corynebacterium_afermentans_subsp._afermentans
denovo33467	Enterococcus_faecalis
denovo33468	Lactobacillus_fermentum
denovo3347	Lactobacillus_fermentum
denovo33471	Fusobacterium_naviforme
denovo33472	Bacteroides_fragilis
denovo33474	Treponema_socranskii_subsp._socranskii
denovo33475	Dialister_invisus
denovo33476	Enterococcus_faecalis
denovo33478	Staphylococcus_caprae
denovo33481	Eubacterium_sulci
denovo33483	Capnocytophaga_sputigena
denovo33486	Shigella_sonnei
denovo33488	Fusobacterium_canifelinum
denovo33490	Streptococcus_mitis
denovo33491	Alloprevotella_tannerae
denovo33492	Blastochloris_sulfoviridis
denovo33494	Veillonella_parvula
denovo33495	Corynebacterium_simulans
denovo33496	Anaerococcus_lactolyticus
denovo3350	Dialister_pneumosintes
denovo33500	Eubacterium_sulci
denovo33503	Campylobacter_rectus
denovo33505	Rothia_mucilaginosa
denovo33507	Kingella_oralis
denovo33509	Prevotella_brevis
denovo33511	Enterococcus_faecalis
denovo33513	Nocardioides_dubius
denovo33515	Oribacterium_sinus
denovo33516	Lachnoanaerobaculum_umeaense
denovo33517	Streptococcus_dentisani
denovo33519	Staphylococcus_aureus_subsp._anaerobius
denovo33522	Prevotella_bryantii
denovo33524	Porphyromonas_catoniae
denovo33525	Falsochrobactrum_ovis
denovo33526	Capnocytophaga_leadbetteri
denovo33527	Alloprevotella_rava
denovo33529	Staphylococcus_epidermidis
denovo33533	Fusobacterium_naviforme
denovo33534	Staphylococcus_aureus_subsp._anaerobius
denovo33535	Oribacterium_sinus
denovo33537	Prevotella_pallens
denovo33538	Actinomyces_johnsonii
denovo33541	Granulicatella_adiacens
denovo33543	Prevotella_histicola
denovo33547	Methylobacterium_zatmanii
denovo33549	Actinomyces_vaccimaxillae
denovo33550	Enterococcus_faecalis
denovo33551	Streptococcus_gordonii
denovo33552	Prevotella_salivae
denovo33556	Anaerostipes_hadrus
denovo33557	Tessaracoccus_bendigoensis
denovo33558	Prevotella_oris
denovo33559	Oceanicola_marinus
denovo3356	Staphylococcus_aureus_subsp._anaerobius
